0.082,-0.0989095452287447,-0.107159829753327,-0.057214663204105,-0.153628338935609,-0.0187101326014664,-0.463600641667051,-0.0112159761724614,-0.031665070964903,0,0,0,0,0,0,0.37
0.03,0,-0.22863833199559,-0.00668133961013243,0,0,0,-0.183261103683193,-0.161987497772017,-0.569263398999424,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.937703830410562,-0.0563496496409549,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.0215676063196955,-0.787064532868831,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.016937120991173,0,0,0,-0.28107363481325,-0.638616971964452,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561282552693387,-0.689407200488706,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.280720699012912,-0.6468482972248,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.288163419684532,-0.343288525909238,-0.273760913331236,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.259208292040896,-0.500256253546931,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.543480705509946,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.14889152315835,0,0,0,-0.498738014042426,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.263998103655482,-0.0790196908949393,-0.192208667595909,-0.0929628764684921,-0.0644434810501716,-0.0608399425576525,-0.211172456749987,-0.0498211576826855,0,0,0,0,0,0,0,0
