0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.731020032159515,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.26248052547486,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.0212905033169605,0
0,-0.219727943615989,-0.0648853206544413,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.124079909033962
-0.195843820693078,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.275302125020392
-0.10404259563047,0,-0.270303984621172,0,-0.199023850173965,0,0,0.49,0.51,0,0,0,0,0,-0.409651616586363
-0.228890970999067,-0.00806967694084357,0,-0.0486148311148472,-0.204922550334467,0,0,0.8,0.2,0,0,0,0,0,-0.573790831914152
-0.586956974392496,-0.201025206188718,-0.742365886901697,0,0,-0.578994829718068,-0.826881006545437,0,0,-0.514739244259797,-0.267455753926106,-0.387696650578519,-0.0635839666188702,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.240343649135437,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.42877095944908,0,0,0.31,0,0,0,0.33,-0.0490891285925177,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.319072121248584,-0.199273597302974,0,-0.351012868186438,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
