0.082,-0.0142542005055112,-0.430785334479835,-0.324479611318356,-0.0319864997117294,-0.011945481971619,-0.336423450790945,-0.0530183304481821,-0.0423199471355053,0,0,0,0,0,0,0.37
0.03,0,-0.227847432154432,-0.0971452774635876,0,0,0,-0.13927370087393,-0.048851814861088,-0.404667895344268,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.903257076645065,-0.163599884316106,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.0591205015546442,-0.722976199730042,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.171360923494959,0,0,0,-0.268289322259852,-0.721533557202851,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294193988934524,-0.796307450512275,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.406004199582579,-0.534112411392643,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.303489447771556,-0.663586348218016,-0.266158369509893,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.518818591165982,-0.562142212646308,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.747660413256953,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.139018275730508,0,0,0,-0.455827823177598,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.305097605105146,-0.0687072310933804,-0.216174584457574,-0.325085956792324,-0.04378681083121,-0.101388162872864,-0.331758621333119,-0.147586818609643,0,0,0,0,0,0,0,0
