0,0,0,0,0,0,-0.244796968092234,-0.197914069410989,-0.0728670432602514,-0.249793999292572,0,0,0.34,0.254
0,0,0,0,0,0,-0.390263526867562,-0.229647110712904,0,0,0,-0.138525400816413,0.13,0.012
0,0,0,0,0,0,-0.21955186786179,-0.0865819504120803,-0.246289499302876,-0.148143472750399,0,-0.0291549959171402,0.16,0.058
0,0,0,0,0,0,0,-0.0596566333423653,-0.043259304369457,-0.230955857897965,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.217972674567595,-0.272030236135356,-0.0395676446829754,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.0746864588375026,-0.304953059530219,-0.314338355016912,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.337291250029413,0,-0.257521953142922,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.219011938610163,-0.477912219424553,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.210646634425404,0,-0.261560628319904,0,0,0,0
-0.272111278744864,-0.0325543046242522,-0.184958637916433,-0.357003692628436,-0.305723159875596,-0.640696635759,0,0,0,0,0,0,0,0
-0.277843550079768,-0.0292189600218412,-0.00303553139686083,-0.0592796856248107,-0.336351393697028,-0.0191055074631267,-0.0405269598150454,0,0,0,0,0,0,0
