0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.63115779997755,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.226573934958733,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.0136480809439002,0
0,-0.36459830573911,-0.170972758972385,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.0478298650632934
-0.193857594097666,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.300922524025825
-0.163692054891196,0,-0.0627764059340169,0,-0.182063102464671,0,0,0.49,0.51,0,0,0,0,0,-0.455288386306328
-0.100597839353725,-0.159304690245611,0,-0.117964068715922,-0.200679792008812,0,0,0.8,0.2,0,0,0,0,0,-0.372625267886777
-0.711985123576656,-0.36011088466779,-0.616610337827126,0,0,-0.405144470176414,-0.844617368171357,0,0,-0.598966618145058,-0.0708385511982902,-0.188577066212588,-0.0365522673794307,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.5388925634162,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.358099290800638,0,0,0.31,0,0,0,0.33,-0.0135729231514776,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.409794614137001,-0.281522318347175,0,-0.112718831622707,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
