0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.657894181383451,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.214536463802343,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.010402935360863,0
0,-0.200469897638318,-0.201223574483645,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.0740084641782001
-0.19415710719066,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.0498138876216243
-0.0240415051144847,0,-0.0475699350680153,0,-0.246446378063956,0,0,0.49,0.51,0,0,0,0,0,-0.247489327469209
-0.194834340428945,-0.00266275163871885,0,-0.214119874544095,-0.219720868667482,0,0,0.8,0.2,0,0,0,0,0,-0.44577619587411
-0.514283359253622,-0.427972350832446,-0.414249765763687,0,0,-0.655266269092646,-0.819750667301067,0,0,-0.668812837803983,-0.232922869933229,-0.2749302710833,-0.167434312001954,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.328348300986434,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.381570511732479,0,0,0.31,0,0,0,0.33,-0.0523672139797289,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.471050485155356,-0.440006619893905,0,-0.305970676533109,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
