0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.733651013382652,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.211124567422507,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.173857333438893,0
0,-0.205779903667584,-0.131842566403143,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.0521273900132278
-0.0649919266987226,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.341620456629521
-0.256299058702072,0,-0.125182223988693,0,-0.245278052660784,0,0,0.49,0.51,0,0,0,0,0,-0.362874464203123
-0.204996033246729,-0.095078876108489,0,-0.264392272935775,-0.174146725130268,0,0,0.8,0.2,0,0,0,0,0,-0.238072123753584
-0.427468924500947,-0.509780364302139,-0.633906626542031,0,0,-0.3499969105534,-0.846202852257663,0,0,-0.630444427647939,-0.243944091946141,-0.409056420800568,-0.158412974627509,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.118042666282662,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.333049115940716,0,0,0.31,0,0,0,0.33,-0.169552795826162,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.602674888563396,-0.311387833371264,0,-0.345673805075111,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
