0.082,-0.0269979084166448,-0.371379251324384,-0.00335862230804233,-0.2774215698848,-0.0511244597182067,-0.568996756248215,-0.111573135842378,-0.254209665248772,0,0,0,0,0,0,0.37
0.03,0,-0.324559463470549,-0.0530181425595688,0,0,0,-0.132876221024274,-0.135742824391735,-0.584959287875152,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.857124273499258,-0.0886091919119582,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.175731728864793,-0.59524395307954,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0655388281460125,0,0,0,-0.206984434913064,-0.702162255818719,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.234734670594199,-0.744035208583622,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.35721430514459,-0.427541912332522,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.329063531210595,-0.285928507782602,-0.416657968020249,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.243606618290927,-0.672380150001246,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.562238308103762,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.0397346059600756,0,0,0,-0.419167194030498,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.441035202913127,-0.00222705061779815,-0.170044733193485,-0.0722540156425831,-0.0306340280985593,-0.0525364924284583,-0.179350746857014,-0.124335502740308,0,0,0,0,0,0,0,0
