0.082,-0.0879775154065143,-0.185991245191378,-0.0313491589275144,-0.0305732397736403,-0.0761658318840519,-0.388603587949675,-0.0102267037620482,-0.117677242462718,0,0,0,0,0,0,0.37
0.03,0,-0.154422871078107,-0.0224436644351367,0,0,0,-0.0868952472655853,-0.0611916347776959,-0.56494609459746,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.933277185781024,-0.00311137391235684,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.0993378488567899,-0.853804618148368,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0252217479669201,0,0,0,-0.0437843035194221,-0.689902348016178,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448138340773109,-0.53506946033991,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.347688930493208,-0.614381095713331,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.230068901246425,-0.24414188173302,-0.256808557874144,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.278857830076301,-0.651785333041877,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.73251305013595,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.311622850158507,0,0,0,-0.536111934415214,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.335577652541259,-0.16647629734001,-0.257746522444341,-0.0574290753326517,-0.117006558444524,-0.0785186770889062,-0.209474763381124,-0.0417723641729315,0,0,0,0,0,0,0,0
