0.082,-0.0963526393585967,-0.323448284421029,-0.164230552895057,-0.0217368827155103,-0.0682123924957328,-0.160676912039118,-0.159059012603472,-0.244454595709632,0,0,0,0,0,0,0.37
0.03,0,-0.375253058589059,-0.303398507630906,0,0,0,-0.0885029239501688,-0.150822005706094,-0.475797848558649,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.917184275908207,-0.00406350205041162,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.128442263255491,-0.879650055330083,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0677350971304542,0,0,0,-0.345854852199083,-0.527697575902136,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.122669544753718,-0.771840650711758,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.393122926780741,-0.578393661309793,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.195637445403579,-0.250855074666882,-0.243129520653273,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.13475454161994,-0.586502653174396,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.727565155566208,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.0991745829357327,0,0,0,-0.336516308965869,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.216544289279066,-0.121691395487557,-0.113512368701768,-0.129314254498225,-0.000666059500961142,-0.294267520291726,-0.082834519271513,-0.186598437207924,0,0,0,0,0,0,0,0
