0.082,-0.0283468247185996,-0.24540906200194,-0.092386727247881,-0.0836723364084818,-0.234144599769983,-0.265422948119276,-0.0729903369712066,-0.0804766099952183,0,0,0,0,0,0,0.37
0.03,0,-0.313874941242907,-0.134659760303102,0,0,0,-0.11926049701986,-0.130365081160144,-0.594196373960125,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.992941828007508,-0.0461971864821908,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.247955213765554,-0.86037865548403,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0490752299000643,0,0,0,-0.450716780369487,-0.688615192747652,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.11073878712384,-0.699701903159425,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.307497385527191,-0.612415542116438,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.182314300946272,-0.433411472118521,-0.356932580624749,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.0804970128400861,-0.631809044951237,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.528142589810624,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.0578952743905579,0,0,0,-0.316895048292483,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.289558141311897,-0.0994823205162481,-0.122340990963167,-0.228438177668865,-0.116380308919909,-0.0976087504749274,-0.42236902321918,-0.0741888728970239,0,0,0,0,0,0,0,0
