0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.643009205397469,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.36433216943643,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.16660009497848,0
0,-0.275086276530895,-0.248315581969139,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.210109259004224
-0.0233156616931303,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.363951507194222
-0.143233272916847,0,-0.186843840588256,0,-0.281552215264726,0,0,0.49,0.51,0,0,0,0,0,-0.319354551170107
-0.207081209530381,-0.0283671937686983,0,-0.0811297798421918,-0.205771209332798,0,0,0.8,0.2,0,0,0,0,0,-0.331916962351541
-0.503122123641055,-0.437626388196592,-0.754031808026517,0,0,-0.527708453623061,-0.817227974507696,0,0,-0.605089080745611,-0.197345534599084,-0.411996891406,-0.114311148496227,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.370728431143479,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.258410278221254,0,0,0.31,0,0,0,0.33,-0.0697167381704986,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.459132844874012,-0.322552363692351,0,-0.199632518962605,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
