0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.635197148503662,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.317175732433448,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.0642897849051155,0
0,-0.183437111764019,-0.215103282720359,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.0204570766290511
-0.178158539682698,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.187657912262263
-0.169047544149739,0,-0.06141987027402,0,-0.247771670059547,0,0,0.49,0.51,0,0,0,0,0,-0.354339571533233
-0.32541573735882,-0.0708191212529312,0,-0.0358327726374563,-0.254311845831625,0,0,0.8,0.2,0,0,0,0,0,-0.486034149455147
-0.529554685999643,-0.435197270295006,-0.598660171133337,0,0,-0.437302504579508,-0.788968507884506,0,0,-0.504786726161529,-0.207112914054708,-0.275345962098739,-0.313889604675763,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.132851109643013,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.185906821842546,0,0,0.31,0,0,0,0.33,-0.0671610748248963,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.364473853564588,-0.26733854637944,0,-0.299179229870158,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
