0,0,0,0,0.09,0.09,0.2,0.5,0.13,0,0,0,0,-0.771909202781958,0
0,0,0,0.26,0,0,0.09,0.36,0.29,0,0,0,0,-0.286266110059931,0
0,0,0,0.17,0,0.13,0,0.6,0.1,0,0,0,0,-0.172456879894919,0
0,-0.269188320040483,-0.107493803036342,0.08,0,0,0.1,0,0.82,0,0,0,0,0,-0.00181676406881476
-0.26364525998909,0,0,0,0,0.23,0.18,0,0,0.29,0.3,0,0,0,-0.0966517391837025
-0.311518634611603,0,-0.175306215302624,0,-0.275848050529115,0,0,0.49,0.51,0,0,0,0,0,-0.155349382449936
-0.335668229740782,-0.0154999598218773,0,-0.184012293279128,-0.30236129266623,0,0,0.8,0.2,0,0,0,0,0,-0.405076170493703
-0.468813733693704,-0.42479695772944,-0.442258588083193,0,0,-0.429039967379267,-0.904587352105687,0,0,-0.520898754768494,-0.441302988180129,-0.201253628441993,-0.0952712698084501,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.482162898543369,0,0,0.59,0,0,0,0.41,0,0,0
0,0,0,0,-0.227951996577766,0,0,0.31,0,0,0,0.33,-0.16585049223504,0,0
0,0,0,0,0,0,0,0.3,0.7,-0.443990472043352,-0.499389925386693,0,-0.331428882848445,0,0
0,0,0,0,0,0,0,0.11,0.61,0,0.04,0.24,0,0,0
0.73,0.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0.26,0.3,0.36,0,0,0,0,0,0,0,0
