0.082,-0.0942110089769839,-0.343139842155849,-0.229998485051932,-0.0821649788174986,-0.0671287701155358,-0.243203362653886,-0.0438652754422676,-0.254749883668872,0,0,0,0,0,0,0.37
0.03,0,-0.329228889215183,-0.141580334616749,0,0,0,-0.121662623047679,-0.197141795891952,-0.485356495307848,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-1.09069839366076,-0.0302238383505405,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.0544022868827325,-0.650481175461126,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.19036533811614,0,0,0,-0.148510022367029,-0.790609832687866,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.128948965040032,-0.750607767995319,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.553670717532782,-0.429915311085899,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.323599496383734,-0.369559730478883,-0.247575490287687,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.431004280676014,-0.686571542662166,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.638650275565451,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.317569536862748,0,0,0,-0.504502512508226,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.515364998642329,-0.0284536479272523,-0.161071696015587,-0.0517724096880264,-0.0911028499908149,-0.0647349976289782,-0.283366009943778,-0.0999889329285812,0,0,0,0,0,0,0,0
