0,0,0,0,0,0,-0.187293077675727,-0.127846332932987,-0.10411240454224,-0.202506222865125,0,0,0.34,0.254
0,0,0,0,0,0,-0.291782689269529,-0.111641386695475,0,0,0,-0.0768812832364775,0.13,0.012
0,0,0,0,0,0,-0.406476921206661,-0.071032181866395,-0.00249007108161545,-0.0263363556096117,0,-0.0972947172312879,0.16,0.058
0,0,0,0,0,0,0,-0.151847284010699,-0.0567918057804806,-0.260428727653434,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.120832767236654,-0.0934129578194914,-0.304481102335448,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.14290808836344,-0.227130403863619,-0.401750236896473,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.47684725781529,0,-0.174208500663886,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.235739325016297,-0.478247477003634,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.418667096646962,0,-0.108227123053403,0,0,0,0
-0.335851621758944,-0.100060197749285,-0.274763676912924,-0.460193280726926,-0.158624919511257,-0.783069822517425,0,0,0,0,0,0,0,0
-0.321194371287249,-0.052926047836973,-0.0938861020675344,-0.281833879031867,-0.155252583213416,-0.113385441284079,-0.11236541708884,0,0,0,0,0,0,0
