0,0,0,0,0,0,-0.403511652443526,-0.0266084072032043,-0.0672362884232452,-0.33329756375123,0,0,0.34,0.254
0,0,0,0,0,0,-0.280367592560016,-0.0244315827663596,0,0,0,-0.0486736438420654,0.13,0.012
0,0,0,0,0,0,-0.241460808532182,-0.0997083135382128,-0.114737907515765,-0.0405583021828273,0,-0.0185135035674882,0.16,0.058
0,0,0,0,0,0,0,-0.367466840298725,-0.0365235885364071,-0.232189327388258,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.36413151101524,-0.182542546690034,-0.140946448818591,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.155610667653635,-0.0171530108309709,-0.191028832686722,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.257931093554643,0,-0.136533264478829,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.196105465744881,-0.514006800058381,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.220361445847818,0,-0.0391706671903017,0,0,0,0
-0.245543307578941,-0.0331157369812964,-0.200435275094101,-0.292719250982471,-0.119503242933612,-0.743614157913347,0,0,0,0,0,0,0,0
-0.254673154248531,-0.157603476718095,-0.0335053907191774,-0.146840616168631,-0.132994759032405,-0.0896134863769958,-0.12114966816277,0,0,0,0,0,0,0
