0.082,-0.0348485152541218,-0.325948115042289,-0.0939558271633067,-0.0379399585295147,-0.224176189688918,-0.318482273313381,-0.122978998162505,-0.0213920944569506,0,0,0,0,0,0,0.37
0.03,0,-0.218571718478945,-0.0599721776465227,0,0,0,-0.0901045694731175,-0.086091774459907,-0.555127826961105,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.987054076527739,-0.103256631536402,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.146059324680902,-0.840589352672604,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0451123557017997,0,0,0,-0.26867972113033,-0.67187632912015,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.1100966638005,-0.599484237332017,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.344462680436883,-0.474459947522703,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.324739204496601,-0.392408102279962,-0.316635150318533,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.351651422581044,-0.69045488589018,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.688720879520036,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.253819281520736,0,0,0,-0.462287480197027,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.178482511166417,-0.0771402456706982,-0.19208180549131,-0.194548709445015,-0.152337325090163,-0.0785332711145225,-0.352658615955415,-0.128523132744474,0,0,0,0,0,0,0,0
