0,0,0,0,0,0,-0.304782138616616,-0.162221110429683,-0.08717547559913,-0.271217218091391,0,0,0.34,0.254
0,0,0,0,0,0,-0.283156774991601,-0.0270032493626314,0,0,0,-0.123198071699391,0.13,0.012
0,0,0,0,0,0,-0.325866523376283,-0.256188329852218,-0.00175479254811391,-0.0290928602024372,0,-0.142366096505614,0.16,0.058
0,0,0,0,0,0,0,-0.225004213361014,-0.0753289594740483,-0.400638382844527,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.250547527011499,-0.245713733229418,-0.113690884803985,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.0935508073529507,-0.105420097031765,-0.289541159706007,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.257492283676694,0,-0.0177627664292132,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.226654363807978,-0.562409582256151,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.27277431733353,0,-0.231572376787474,0,0,0,0
-0.243720823494177,-0.0389291316895901,-0.27514865692778,-0.162748564011466,-0.208692518203523,-0.753202008439302,0,0,0,0,0,0,0,0
-0.256127216285989,-0.203829042872262,-0.0333202705843397,-0.375144101396314,-0.273930646754761,-0.220891390398255,-0.182465397536143,0,0,0,0,0,0,0
