0,0,0,0,0,0,-0.251816337321572,-0.0747922123953182,-0.20333202890634,-0.25397366056466,0,0,0.34,0.254
0,0,0,0,0,0,-0.227037567122936,-0.0389198811342088,0,0,0,-0.0167961648498521,0.13,0.012
0,0,0,0,0,0,-0.268112260689509,-0.0380482781866123,-0.0161526766582085,-0.0314841891327992,0,-0.0589892454410559,0.16,0.058
0,0,0,0,0,0,0,-0.236428887984869,-0.113898703350768,-0.312189038885447,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.344656024814418,-0.00604094062439908,-0.0353175961991782,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.158224579789366,-0.0897838197661232,-0.341634905468494,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.266983113193573,0,-0.173305173231067,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.273599663322217,-0.252530104130043,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.402723411663999,0,-0.20796365777981,0,0,0,0
-0.192813064402955,-0.041523229948188,-0.021042941528214,-0.372664220983017,-0.215693336023252,-0.680004747697223,0,0,0,0,0,0,0,0
-0.408807840159202,-0.0170637165714659,-0.0484305328970623,-0.32373249989579,-0.156775409564923,-0.202411861991447,-0.0193965011170246,0,0,0,0,0,0,0
