0,0,0,0,0,0,-0.253990155354439,-0.00434048662828602,-0.130317749787535,-0.0824799443905254,0,0,0.34,0.254
0,0,0,0,0,0,-0.181069182966373,-0.0141375700926747,0,0,0,-0.160467602305311,0.13,0.012
0,0,0,0,0,0,-0.423429283903402,-0.0260947929471821,-0.0801058584746938,-0.116237437994235,0,-0.024563140501209,0.16,0.058
0,0,0,0,0,0,0,-0.188421283129159,-0.235970761107752,-0.223334199957293,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.213943898569777,-0.143609714332327,-0.172431736891904,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.03231161739533,-0.0886327393892685,-0.167748525082937,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.368834912434627,0,-0.125628172242014,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.199600766458407,-0.548288914637515,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.147647273187402,0,-0.285439915818551,0,0,0,0
-0.110564826265734,-0.0535335972450496,-0.00441729507482985,-0.359703407256166,-0.358862102393263,-0.490907161444665,0,0,0,0,0,0,0,0
-0.201262634561305,-0.00124615718353879,-0.0175827267379107,-0.10644828392516,-0.325610516317401,-0.0757450379785933,-0.0855889242476363,0,0,0,0,0,0,0
