0.082,-0.0551016729069826,-0.520253213634238,-0.1880875586985,-0.144116994648274,-0.121667329878091,-0.206485137892213,-0.0192037267803656,-0.220543066032125,0,0,0,0,0,0,0.37
0.03,0,-0.322162569155762,-0.0340526274483254,0,0,0,-0.137849075025541,-0.217247926299404,-0.689013406017481,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-1.00938907989219,-0.111071600616562,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.0994183299435257,-0.851743452691685,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0980959899460379,0,0,0,-0.162544700564709,-0.743483352438091,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.119806889729472,-0.573221419963965,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.409241403256673,-0.528091254078639,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.278631446901073,-0.43979982633122,-0.389827934055542,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.214185357411393,-0.533215318685777,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.735407174703987,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.119949192912905,0,0,0,-0.604834682106248,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.324544557190591,-0.186243147255031,-0.346952759182838,-0.110744857026387,-0.0468994089766808,-0.0185757891851274,-0.224596405127294,-0.190792459335194,0,0,0,0,0,0,0,0
