0.082,-0.122321377246943,-0.403868575919527,-0.0158672115336193,-0.018631134708323,-0.0338145342789209,-0.408624096259212,-0.000139415841466001,-0.182184517302196,0,0,0,0,0,0,0.37
0.03,0,-0.189015465207484,-0.0832279617795268,0,0,0,-0.0571143324420123,-0.0877333046921642,-0.461182995061656,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-0.96243013308404,-0.120215424825287,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.201388838429359,-0.731262971146828,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.0196022879839486,0,0,0,-0.0774014527712774,-0.64708640726313,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751908969244473,-0.511531353405606,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.537710284440033,-0.676398446707447,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.256476470719473,-0.362972443469517,-0.0648161668365797,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.15050963818507,-0.508351265554002,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.767791792021077,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.209740354153997,0,0,0,-0.55291790351276,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.291988128021642,-0.0806712071325024,-0.24881023045819,-0.199977038924409,-0.204562860495943,-0.0877454803058133,-0.203834281281541,-0.0054589232485975,0,0,0,0,0,0,0,0
