0.082,-0.203435118993538,-0.499269116342535,-0.129055558876356,-0.0194403207752532,-0.0879002113373221,-0.392178964362034,-0.0927250741100533,-0.345499846102206,0,0,0,0,0,0,0.37
0.03,0,-0.458669834159979,-0.0151764367081311,0,0,0,-0.0481166801860245,-0.0778491355737768,-0.573391626388321,0,0,0,0,0,0.025
0.292,0.24,0,0,0,0,0,0,0,-1.09764297387636,-0.123412088682549,0,0,0,0,0.16
0.114,0.1,0,0,0,0,0,0,0,-0.0107476139874514,-0.74182447905044,0,0,0,0,0.13
0.012,0,0,0,0,0,0,0,-0.263751362120102,0,0,0,-0.115741151644067,-0.844467263823143,0,0.012
0.078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649841787700039,-0.72634526614991,0.075
0.235,0,0,0,0,0,0,0,0,0,0,0,0,-0.485573717118518,-0.326409568698559,0.22
0.007,0.04,0,0,0,0,0,0,0,0,0,0,-0.3620771391246,-0.287819586102121,-0.41479480201167,0.008
0.15,0.06,0,0,0.05,0,0,0,0,0,0,0,0,-0.398980198019471,-0.469106735858948,0
0,0.56,0.95,0.1,0,0,0,0,0,0.02,-0.58223806763428,0,0,0,0,0
0,0,0.03,0.75,0,0,0,0,0,0.68,0,0,0.15,0,0,0
0,0,0.02,0.15,0,0.3,0.15,0,0.2,0.3,0,0,0.4,1,0,0
0,0,0,0,0.2,0,0,0.3,0,0,-0.314195840007842,0,0,0,-0.37788811810552,0
0,0,0,0,0.75,0.02,0.35,0.35,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0.5,0.35,0.55,0,0,0,0.45,0,0,0
-0.384848402088018,-0.0311864522150946,-0.027351149342718,-0.0211274409257706,-0.00130020038938119,-0.0516877550486426,-0.349174802526569,-0.00906257006690188,0,0,0,0,0,0,0,0
