0,0,0,0,0,0,-0.406375593372955,-0.0682795491039237,-0.204007332198104,-0.302558567172349,0,0,0.34,0.254
0,0,0,0,0,0,-0.199193020152364,-0.116060093568836,0,0,0,-0.24202803709221,0.13,0.012
0,0,0,0,0,0,-0.230689730165032,-0.0372201245961043,-0.115345764881883,-0.0464293626590615,0,-0.107401047955442,0.16,0.058
0,0,0,0,0,0,0,-0.242070245302357,-0.212135928235368,-0.390378862961323,0,0,0.3,0.23
0,0,0,0,0,0,0,-0.107038024759709,-0.186982686025368,-0.136220428931937,0,0,0.15,0.156
0,0,0,0,0,0,0,-0.255099736339323,-0.236522617651563,-0.293720364050748,0,0,0.64,0.148
0.298,0.289,0.328,0,0,0,0,-0.421117818369826,0,-0.0563963147425313,0,0,0,0.142
0.042,0.012,0.129,0.21,0.174,0.147,0.35,0,-0.285423299283509,-0.431588071211223,0,0.288,0,0
0.066,0,0.032,0.034,0.246,0.214,0,0.294,0,0,0,0,0,0
0.214,0,0.002,0.254,0.128,0.297,0.129,0.456,0,0,0,0.196,0,0
0.38,0.244,0.496,0.502,0.452,0.342,0.521,0.25,0,0,0,0.543,0,0
0,0.093,0.013,0,0,0,0,-0.221805847609921,0,-0.0946015086928931,0,0,0,0
-0.355423493389055,-0.242252886389529,-0.259251245807066,-0.2962459175299,-0.203413723627788,-0.760047847807911,0,0,0,0,0,0,0,0
-0.264941203269067,-0.054347099781085,-0.200920332886262,-0.343202331711607,-0.140553284036873,-0.0576208887609769,-0.167132327163991,0,0,0,0,0,0,0
